"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1975","6689082.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1974","6554289.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1973","6415467.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1972","6279251.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1971","6152152.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1970","6029194.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1969","5908822.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1968","5794810.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1967","5685230.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1966","5581116.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1965","5481275.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1964","5381453.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1963","5281410.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1962","5181296.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1961","5082677.000"
"Population ages 15-64, total","SP.POP.1564.TO","Afghanistan","AFG","1960","4990044.000"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2023","80.294"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2022","80.746"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2021","80.742"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2020","82.691"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2019","81.641"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2018","80.742"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2017","80.015"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2016","81.340"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2015","82.841"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2014","84.244"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2013","85.923"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2012","87.270"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2011","88.244"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2010","89.218"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2009","89.852"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2008","90.608"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2007","91.031"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2006","91.342"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2005","91.746"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2004","91.979"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2003","92.220"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2002","92.343"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2001","92.380"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","2000","92.426"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1999","92.467"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1998","92.486"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1997","92.507"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1996","92.532"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1995","92.574"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1994","92.657"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1993","92.757"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1992","92.811"
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","Afghanistan","AFG","1991","92.858"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2018","54.932"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2016","40.907"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2015","42.745"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2014","38.859"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2011","100.000"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2010","100.000"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2009","100.000"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2008","100.000"
"Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%)","UIS.GTVP.4.V","Afghanistan","AFG","2003","100.000"
"Saved using a savings club or a person outside the family (% age 15+)","fin17b.t.d","Afghanistan","AFG","2021","1.130"
"Saved using a savings club or a person outside the family (% age 15+)","fin17b.t.d","Afghanistan","AFG","2017","0.790"
"Saved using a savings club or a person outside the family (% age 15+)","fin17b.t.d","Afghanistan","AFG","2014","7.970"
"Saved using a savings club or a person outside the family (% age 15+)","fin17b.t.d","Afghanistan","AFG","2011","3.220"
"Borrowed from a formal financial institution, male (% age 15+)","fin22a.c.t.d.2","Afghanistan","AFG","2021","3.380"
"Borrowed from a formal financial institution, male (% age 15+)","fin22a.c.t.d.2","Afghanistan","AFG","2017","4.400"
"Borrowed from a formal financial institution, male (% age 15+)","fin22a.c.t.d.2","Afghanistan","AFG","2014","7.920"
"Borrowed from a formal financial institution, male (% age 15+)","fin22a.c.t.d.2","Afghanistan","AFG","2011","9.890"
"Borrowed from a formal financial institution, female (% age 15+)","fin22a.c.t.d.1","Afghanistan","AFG","2021","0.760"
"Borrowed from a formal financial institution, female (% age 15+)","fin22a.c.t.d.1","Afghanistan","AFG","2017","3.210"
"Borrowed from a formal financial institution, female (% age 15+)","fin22a.c.t.d.1","Afghanistan","AFG","2014","0.870"
"Borrowed from a formal financial institution, female (% age 15+)","fin22a.c.t.d.1","Afghanistan","AFG","2011","4.930"
"Men who own a house jointly (% of men): Q1 (lowest)","SG.OWN.HSJT.MA.Q1.ZS","Afghanistan","AFG","2015","25.900"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2023","692684.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2022","686118.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2021","685283.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2020","676318.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2019","662760.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2018","650559.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2017","638572.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2016","628282.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2015","619875.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2014","606807.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2013","590713.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2012","575684.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2011","557150.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2010","542466.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2009","531422.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2008","518845.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2007","517809.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2006","517796.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2005","506450.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2004","498788.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2003","489286.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2002","465801.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2001","446897.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","2000","446972.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1999","444382.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1998","430490.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1997","415502.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1996","399935.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1995","382889.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1994","361461.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1993","328437.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1992","288233.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1991","262953.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1990","256737.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1989","250533.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1988","240757.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1987","235059.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1986","231657.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1985","229718.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1984","225211.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1983","220054.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1982","222292.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1981","241027.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1980","264443.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1979","273823.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1978","272350.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1977","265902.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1976","259473.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1975","252665.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1974","245206.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1973","237931.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1972","230833.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1971","224219.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1970","217794.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1969","211162.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1968","204767.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1967","198627.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1966","192889.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1965","187433.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1964","182039.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1963","176844.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1962","171955.000"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1961","167322.500"
"Age population, age 01, male","SP.POP.AG01.MA.IN","Afghanistan","AFG","1960","162898.000"
"Own a mobile phone (% age 15+)","Own.phone","Afghanistan","AFG","2021","67.840"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2023","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2022","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2021","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2020","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2019","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2018","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2017","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2016","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2015","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2014","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2013","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2012","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2011","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2010","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2009","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2008","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2007","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2006","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2005","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2004","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2003","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2002","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2001","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","2000","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1999","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1998","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1997","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1996","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1995","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1994","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1993","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1992","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1991","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1990","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1989","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1988","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1987","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1986","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1985","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1984","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1983","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1982","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1981","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1980","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1979","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1978","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1977","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1976","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1975","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1974","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1973","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1972","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1971","0.000"
"There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no)","SG.ABS.PENB","Afghanistan","AFG","1970","0.000"
"Decision maker about major household purchases: other (% of women age 15-49)","SG.DMK.PRCH.OT.ZS","Afghanistan","AFG","2015","4.800"
"Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","Afghanistan","AFG","2020","0.934"
"Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","Afghanistan","AFG","2018","0.932"
"Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","Afghanistan","AFG","2017","0.928"
"Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","Afghanistan","AFG","2010","0.908"
"No account because financial institutions are too far away (% without an account, age 15+)","fin11a.s","Afghanistan","AFG","2021","40.590"
"Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q5 (highest)","SG.RSX.SXOT.Q5.ZS","Afghanistan","AFG","2015","64.200"
"Comprehensive correct knowledge of HIV/AIDS, ages 15-49, male (2 prevent ways and reject 3 misconceptions)","SH.HIV.KNOW.MA.ZS","Afghanistan","AFG","2015","4.900"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2023","49.526"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2022","49.541"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2021","49.534"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2020","49.511"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2019","49.494"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2018","49.474"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2017","49.455"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2016","49.450"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2015","49.457"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2014","49.468"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2013","49.483"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2012","49.500"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2011","49.518"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2010","49.539"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2009","49.563"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2008","49.586"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2007","49.609"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2006","49.633"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2005","49.662"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2004","49.698"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2003","49.735"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2002","49.775"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2001","49.814"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","2000","49.854"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1999","49.895"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1998","49.932"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1997","49.967"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1996","50.006"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1995","50.042"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1994","50.071"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1993","50.099"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1992","50.115"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1991","50.105"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1990","50.097"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1989","50.088"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1988","50.072"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1987","50.020"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1986","49.938"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1985","49.798"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1984","49.601"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1983","49.440"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1982","49.319"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1981","49.216"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1980","49.143"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1979","49.073"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1978","49.016"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1977","48.981"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1976","48.954"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1975","48.923"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1974","48.891"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1973","48.855"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1972","48.815"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1971","48.773"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1970","48.728"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1969","48.680"
"Population, female (% of total population)","SP.POP.TOTL.FE.ZS","Afghanistan","AFG","1968","48.629"
